ID,YEAR,MONTH,DAY,PRCP,SNWD,TAVG,TMAX,TMIN,TOBS,WESD
USS0019L03S,1978,9,1,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,10,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,11,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,12,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,13,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,14,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,15,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,16,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,17,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,18,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,19,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,2,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,20,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,21,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,22,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,23,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,24,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,25,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,26,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,27,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,28,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,29,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,3,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,30,,,,,,6.0,0.0
USS0019L03S,1978,9,31,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,4,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,5,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,6,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,7,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,8,,,,,,-9999.0,-9999.0
USS0019L03S,1978,9,9,,,,,,-9999.0,-9999.0
USS0019L03S,1978,10,1,0.0,,,,,11.0,0.0
USS0019L03S,1978,10,10,0.0,,,,,1.0,0.0
USS0019L03S,1978,10,11,0.0,,,,,13.0,0.0
USS0019L03S,1978,10,12,0.0,,,,,0.0,0.0
USS0019L03S,1978,10,13,0.0,,,,,8.0,0.0
USS0019L03S,1978,10,14,0.0,,,,,22.0,0.0
USS0019L03S,1978,10,15,0.0,,,,,0.0,0.0
USS0019L03S,1978,10,16,0.0,,,,,-1.0,0.0
USS0019L03S,1978,10,17,0.0,,,,,68.0,0.0
USS0019L03S,1978,10,18,0.0,,,,,-11.0,0.0
USS0019L03S,1978,10,19,0.0,,,,,-20.0,0.0
USS0019L03S,1978,10,2,0.0,,,,,-10.0,0.0
USS0019L03S,1978,10,20,0.0,,,,,-35.0,0.0
USS0019L03S,1978,10,21,0.0,,,,,10.0,0.0
USS0019L03S,1978,10,22,0.0,,,,,45.0,0.0
USS0019L03S,1978,10,23,0.0,,,,,-38.0,0.0
USS0019L03S,1978,10,24,0.0,,,,,-24.0,0.0
USS0019L03S,1978,10,25,0.0,,,,,-43.0,0.0
USS0019L03S,1978,10,26,0.0,,,,,-35.0,0.0
USS0019L03S,1978,10,27,0.0,,,,,-25.0,0.0
USS0019L03S,1978,10,28,0.0,,,,,37.0,0.0
USS0019L03S,1978,10,29,25.0,,,,,-63.0,76.0
