ID,YEAR,MONTH,DAY,PRCP,SNWD,TAVG,TMAX,TMIN,TOBS,WESD
USS0020L10S,1978,9,1,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,10,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,11,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,12,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,13,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,14,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,15,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,16,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,17,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,18,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,19,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,2,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,20,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,21,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,22,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,23,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,24,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,25,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,26,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,27,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,28,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,29,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,3,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,30,,,,,,0.0,0.0
USS0020L10S,1978,9,31,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,4,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,5,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,6,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,7,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,8,,,,,,-9999.0,-9999.0
USS0020L10S,1978,9,9,,,,,,-9999.0,-9999.0
USS0020L10S,1978,10,1,,,,,,0.0,
USS0020L10S,1978,10,10,,,,,,0.0,
USS0020L10S,1978,10,11,,,,,,0.0,
USS0020L10S,1978,10,12,,,,,,0.0,
USS0020L10S,1978,10,13,,,,,,0.0,
USS0020L10S,1978,10,14,,,,,,0.0,
USS0020L10S,1978,10,15,,,,,,0.0,
USS0020L10S,1978,10,16,,,,,,0.0,
USS0020L10S,1978,10,17,,,,,,0.0,
USS0020L10S,1978,10,18,,,,,,0.0,
USS0020L10S,1978,10,19,,,,,,-9999.0,
USS0020L10S,1978,10,2,,,,,,0.0,
USS0020L10S,1978,10,20,,,,,,-9999.0,
USS0020L10S,1978,10,21,,,,,,-9999.0,
USS0020L10S,1978,10,22,,,,,,-9999.0,
USS0020L10S,1978,10,23,,,,,,-9999.0,
USS0020L10S,1978,10,24,,,,,,-9999.0,
USS0020L10S,1978,10,25,,,,,,-9999.0,
USS0020L10S,1978,10,26,,,,,,0.0,
USS0020L10S,1978,10,27,,,,,,0.0,
USS0020L10S,1978,10,28,,,,,,0.0,
USS0020L10S,1978,10,29,,,,,,0.0,
USS0020L10S,1978,10,3,,,,,,0.0,
USS0020L10S,1978,10,30,,,,,,0.0,
USS0020L10S,1978,10,31,,,,,,0.0,
USS0020L10S,1978,10,4,,,,,,0.0,
USS0020L10S,1978,10,5,,,,,,0.0,
USS0020L10S,1978,10,6,,,,,,0.0,
USS0020L10S,1978,10,7,,,,,,0.0,
USS0020L10S,1978,10,8,,,,,,0.0,
USS0020L10S,1978,10,9,,,,,,0.0,
USS0020L10S,1978,11,1,,,,,,0.0,
USS0020L10S,1978,11,10,,,,,,0.0,
USS0020L10S,1978,11,11,,,,,,0.0,
USS0020L10S,1978,11,12,,,,,,0.0,
USS0020L10S,1978,11,13,,,,,,0.0,
USS0020L10S,1978,11,14,,,,,,0.0,
USS0020L10S,1978,11,15,,,,,,0.0,
USS0020L10S,1978,11,16,,,,,,0.0,
USS0020L10S,1978,11,17,,,,,,0.0,
USS0020L10S,1978,11,18,,,,,,0.0,
USS0020L10S,1978,11,19,,,,,,0.0,
USS0020L10S,1978,11,2,,,,,,0.0,
USS0020L10S,1978,11,20,,,,,,0.0,
USS0020L10S,1978,11,21,,,,,,0.0,
USS0020L10S,1978,11,22,,,,,,0.0,
USS0020L10S,1978,11,23,,,,,,0.0,
USS0020L10S,1978,11,24,,,,,,0.0,
USS0020L10S,1978,11,25,,,,,,0.0,
USS0020L10S,1978,11,26,,,,,,0.0,
USS0020L10S,1978,11,27,,,,,,0.0,
USS0020L10S,1978,11,28,,,,,,0.0,
USS0020L10S,1978,11,29,,,,,,0.0,
USS0020L10S,1978,11,3,,,,,,-9999.0,
USS0020L10S,1978,11,30,,,,,,0.0,
USS0020L10S,1978,11,31,,,,,,-9999.0,
USS0020L10S,1978,11,4,,,,,,0.0,
USS0020L10S,1978,11,5,,,,,,0.0,
USS0020L10S,1978,11,6,,,,,,0.0,
USS0020L10S,1978,11,7,,,,,,0.0,
USS0020L10S,1978,11,8,,,,,,0.0,
USS0020L10S,1978,11,9,,,,,,0.0,
USS0020L10S,1978,12,1,,,,,,0.0,
USS0020L10S,1978,12,10,,,,,,0.0,
USS0020L10S,1978,12,11,,,,,,0.0,
USS0020L10S,1978,12,12,,,,,,0.0,
USS0020L10S,1978,12,13,,,,,,0.0,
USS0020L10S,1978,12,14,,,,,,0.0,
USS0020L10S,1978,12,15,,,,,,-9999.0,
USS0020L10S,1978,12,16,,,,,,-9999.0,
USS0020L10S,1978,12,17,,,,,,0.0,
USS0020L10S,1978,12,18,,,,,,0.0,
USS0020L10S,1978,12,19,,,,,,0.0,
USS0020L10S,1978,12,2,,,,,,0.0,
USS0020L10S,1978,12,20,,,,,,0.0,
USS0020L10S,1978,12,21,,,,,,0.0,
USS0020L10S,1978,12,22,,,,,,0.0,
USS0020L10S,1978,12,23,,,,,,0.0,
USS0020L10S,1978,12,24,,,,,,0.0,
USS0020L10S,1978,12,25,,,,,,0.0,
USS0020L10S,1978,12,26,,,,,,0.0,
USS0020L10S,1978,12,27,,,,,,0.0,
USS0020L10S,1978,12,28,,,,,,0.0,
USS0020L10S,1978,12,29,,,,,,0.0,
USS0020L10S,1978,12,3,,,,,,0.0,
USS0020L10S,1978,12,30,,,,,,0.0,
USS0020L10S,1978,12,31,,,,,,0.0,
USS0020L10S,1978,12,4,,,,,,0.0,
USS0020L10S,1978,12,5,,,,,,0.0,
USS0020L10S,1978,12,6,,,,,,0.0,
USS0020L10S,1978,12,7,,,,,,0.0,
USS0020L10S,1978,12,8,,,,,,0.0,
USS0020L10S,1978,12,9,,,,,,0.0,
USS0020L10S,1979,1,1,,,,,,0.0,
USS0020L10S,1979,1,10,,,,,,0.0,
USS0020L10S,1979,1,11,,,,,,0.0,
USS0020L10S,1979,1,12,,,,,,0.0,
USS0020L10S,1979,1,13,,,,,,0.0,
USS0020L10S,1979,1,14,,,,,,0.0,
USS0020L10S,1979,1,15,,,,,,0.0,
USS0020L10S,1979,1,16,,,,,,-9999.0,
USS0020L10S,1979,1,17,,,,,,0.0,
USS0020L10S,1979,1,18,,,,,,-9999.0,
USS0020L10S,1979,1,19,,,,,,-9999.0,
USS0020L10S,1979,1,2,,,,,,0.0,
USS0020L10S,1979,1,20,,,,,,0.0,
USS0020L10S,1979,1,21,,,,,,0.0,
USS0020L10S,1979,1,22,,,,,,-9999.0,
USS0020L10S,1979,1,23,,,,,,0.0,
USS0020L10S,1979,1,24,,,,,,0.0,
USS0020L10S,1979,1,25,,,,,,0.0,
USS0020L10S,1979,1,26,,,,,,0.0,
USS0020L10S,1979,1,27,,,,,,0.0,
USS0020L10S,1979,1,28,,,,,,0.0,
USS0020L10S,1979,1,29,,,,,,0.0,
USS0020L10S,1979,1,3,,,,,,0.0,
USS0020L10S,1979,1,30,,,,,,0.0,
USS0020L10S,1979,1,31,,,,,,0.0,
USS0020L10S,1979,1,4,,,,,,0.0,
USS0020L10S,1979,1,5,,,,,,0.0,
USS0020L10S,1979,1,6,,,,,,0.0,
USS0020L10S,1979,1,7,,,,,,0.0,
USS0020L10S,1979,1,8,,,,,,0.0,
USS0020L10S,1979,1,9,,,,,,0.0,
USS0020L10S,1979,2,1,,,,,,0.0,
USS0020L10S,1979,2,10,,,,,,-9999.0,
USS0020L10S,1979,2,11,,,,,,0.0,
USS0020L10S,1979,2,12,,,,,,0.0,
USS0020L10S,1979,2,13,,,,,,0.0,
USS0020L10S,1979,2,14,,,,,,0.0,
USS0020L10S,1979,2,15,,,,,,0.0,
USS0020L10S,1979,2,16,,,,,,0.0,
USS0020L10S,1979,2,17,,,,,,0.0,
USS0020L10S,1979,2,18,,,,,,0.0,
USS0020L10S,1979,2,19,,,,,,0.0,
USS0020L10S,1979,2,2,,,,,,0.0,
USS0020L10S,1979,2,20,,,,,,0.0,
USS0020L10S,1979,2,21,,,,,,0.0,
USS0020L10S,1979,2,22,,,,,,0.0,
USS0020L10S,1979,2,23,,,,,,0.0,
USS0020L10S,1979,2,24,,,,,,0.0,
USS0020L10S,1979,2,25,,,,,,0.0,
USS0020L10S,1979,2,26,,,,,,0.0,
USS0020L10S,1979,2,27,,,,,,0.0,
USS0020L10S,1979,2,28,,,,,,0.0,
USS0020L10S,1979,2,29,,,,,,-9999.0,
USS0020L10S,1979,2,3,,,,,,0.0,
USS0020L10S,1979,2,30,,,,,,-9999.0,
USS0020L10S,1979,2,31,,,,,,-9999.0,
USS0020L10S,1979,2,4,,,,,,0.0,
USS0020L10S,1979,2,5,,,,,,0.0,
USS0020L10S,1979,2,6,,,,,,0.0,
USS0020L10S,1979,2,7,,,,,,0.0,
USS0020L10S,1979,2,8,,,,,,0.0,
USS0020L10S,1979,2,9,,,,,,0.0,
USS0020L10S,1979,3,1,,,,,,-9999.0,
USS0020L10S,1979,3,10,,,,,,0.0,
USS0020L10S,1979,3,11,,,,,,0.0,
